# Time(ps) Step E_pot(kJ/mol) E_kin(kJ/mol) Temp(K)
  0.850000    850      -9.06557281e+01       2.04166796e+02   251.8526
  0.860000    860      -9.32279939e+01       2.06733744e+02   255.0191
  0.870000    870      -9.31781733e+01       2.06681195e+02   254.9543
  0.880000    880      -9.09343989e+01       2.04426344e+02   252.1728
  0.890000    890      -9.38522971e+01       2.07340916e+02   255.7681
  0.900000    900      -9.88074177e+01       2.12311856e+02   261.9001
  0.910000    910      -9.71732429e+01       2.10675130e+02   259.8810
  0.920000    920      -9.16577528e+01       2.05168590e+02   253.0884
  0.930000    930      -9.03056715e+01       2.03813965e+02   251.4174
  0.940000    940      -9.16473095e+01       2.05154684e+02   253.0712
  0.950000    950      -9.23571019e+01       2.05863552e+02   253.9457
  0.960000    960      -9.06332918e+01       2.04141668e+02   251.8216
  0.970000    970      -8.88589894e+01       2.02367770e+02   249.6334
  0.980000    980      -8.83044242e+01       2.01813637e+02   248.9498
  0.990000    990      -8.94727192e+01       2.02980872e+02   250.3897
  1.000000   1000      -9.09844361e+01       2.04491130e+02   252.2527
  1.010000   1010      -9.09386383e+01       2.04446640e+02   252.1978
  1.020000   1020      -9.18030897e+01       2.05313657e+02   253.2673
  1.030000   1030      -9.60283119e+01       2.09534690e+02   258.4742
  1.040000   1040      -9.80050706e+01       2.11507261e+02   260.9075
  1.050000   1050      -9.32635281e+01       2.06761420e+02   255.0532
  1.060000   1060      -8.94567680e+01       2.02962093e+02   250.3665
  1.070000   1070      -9.21950719e+01       2.05695754e+02   253.7387
  1.080000   1080      -8.84405671e+01       2.01947832e+02   249.1154
  1.090000   1090      -8.58544198e+01       1.99363627e+02   245.9276
  1.100000   1100      -8.69249907e+01       2.00427894e+02   247.2404
  1.110000   1110      -8.34802861e+01       1.96986237e+02   242.9949
  1.120000   1120      -7.89668970e+01       1.92477577e+02   237.4332
  1.130000   1130      -7.88407369e+01       1.92348411e+02   237.2739
  1.140000   1140      -7.90370418e+01       1.92544871e+02   237.5162
  1.150000   1150      -8.02527187e+01       1.93760300e+02   239.0155
  1.160000   1160      -8.18312905e+01       1.95336375e+02   240.9597
  1.170000   1170      -7.86387840e+01       1.92142857e+02   237.0203
  1.180000   1180      -7.76078345e+01       1.91112539e+02   235.7494
  1.190000   1190      -8.31113693e+01       1.96616981e+02   242.5394
  1.200000   1200      -8.68912473e+01       2.00382994e+02   247.1850
  1.210000   1210      -7.92670296e+01       1.92793585e+02   237.8230
  1.220000   1220      -8.50471843e+01       1.98549920e+02   244.9238
  1.230000   1230      -8.45990873e+01       1.98108533e+02   244.3794
  1.240000   1240      -8.63323118e+01       1.99836733e+02   246.5112
  1.250000   1250      -8.59144052e+01       1.99421650e+02   245.9992
  1.260000   1260      -8.44833022e+01       1.97987367e+02   244.2299
  1.270000   1270      -8.17544741e+01       1.95267492e+02   240.8748
  1.280000   1280      -8.41178550e+01       1.97619825e+02   243.7765
  1.290000   1290      -8.10520665e+01       1.94558203e+02   239.9998
  1.300000   1300      -7.88078298e+01       1.92318217e+02   237.2366
